stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
106,동해,2011-04-06,12.2,5.5,153.0,17.0,2126,,,,,,,9.5,250.0,2308.0,6.1,230.0,2313.0,1.7,1443,230.0,-0.1,17.0,2127.0,44.1,6.3,1016.5,1024.4,136,1018.2,1807,1021.3,12.8,7.6,,,,,,,,,,,13.6,-1.1,,,,,,,,,,,,,,
106,동해,2011-04-07,12.2,10.4,929.0,15.2,0,0.5,2133.0,2.0,2138.0,,2.5,8.5,200.0,504.0,5.5,180.0,509.0,1.7,1450,340.0,7.2,31.0,0.0,73.8,10.4,1011.4,1020.5,29,1012.3,1849,1016.1,12.8,0.1,,,,,,,,,,,13.5,8.4,,,,,,,,,,,,,,
106,동해,2011-04-08,10.7,7.5,2332.0,13.3,932,0.5,15.0,0.5,0.0,,0.5,12.6,360.0,1056.0,9.1,360.0,1100.0,2.9,2502,110.0,5.8,39.0,1019.0,73.0,9.4,1013.4,1020.3,1126,1013.3,0,1018.2,12.9,8.9,,,,,,,,,,,14.9,4.5,,,,,,,,,,,,,,
106,동해,2011-04-09,13.5,6.7,110.0,19.6,1341,,,,,,,12.3,250.0,2154.0,7.2,250.0,2159.0,2.9,2548,200.0,-2.7,15.0,1256.0,36.1,5.1,1013.2,1019.9,736,1016.1,1629,1017.9,12.9,8.5,,,,,,,,,,,13.3,2.3,,,,,,,,,,,,,,
106,동해,2011-04-10,15.5,9.5,2315.0,21.1,1527,0.2,,0.3,2147.0,,0.3,13.3,230.0,709.0,10.1,250.0,936.0,4.4,3816,250.0,0.8,20.0,8.0,41.1,6.7,1009.3,1017.7,0,1010.3,1537,1014.0,13.0,4.8,,,,,,,,,,,14.8,5.7,,,,,,,,,,,,,,
106,동해,2011-04-11,9.1,5.7,2314.0,11.7,1420,0.0,,0.0,,,0.0,12.8,320.0,345.0,6.8,340.0,553.0,3.4,2913,340.0,2.1,37.0,519.0,62.8,7.2,1010.8,1017.0,1009,1014.0,0,1015.6,13.0,9.4,,,,,,,,,,,14.7,1.1,,,,,,,,,,,,,,
106,동해,2011-04-12,14.9,5.9,3.0,21.8,1430,,,,,,,13.3,250.0,2339.0,8.8,250.0,2226.0,3.9,3396,250.0,-10.3,9.0,1434.0,17.8,2.8,1009.8,1017.9,952,1011.8,2152,1014.5,13.0,10.9,,,,,,,,,,,15.4,1.0,,,,,,,,,,,,,,
106,동해,2011-04-13,18.4,12.6,453.0,24.7,1416,,,,,,,13.3,230.0,225.0,7.8,230.0,1.0,3.8,3262,180.0,-8.0,10.0,1057.0,16.5,3.5,1007.4,1014.0,722,1009.8,1641,1012.0,13.1,10.9,,,,,,,,,,,18.5,6.8,,,,,,,,,,,,,,
106,동해,2011-04-14,16.9,13.2,1842.0,21.6,923,,,,,,,12.8,250.0,2348.0,8.3,230.0,2351.0,2.9,2534,230.0,-1.0,11.0,2302.0,33.0,6.2,1003.0,1011.6,10,1004.1,2329,1007.7,13.1,10.8,,,,,,,,,,,19.2,8.1,,,,,,,,,,,,,,
106,동해,2011-04-15,18.1,10.2,2354.0,26.4,1553,,,,,,,14.0,340.0,2351.0,11.1,340.0,2354.0,3.7,3228,270.0,5.3,11.0,0.0,44.8,9.0,997.7,1007.8,2356,998.5,1623,1002.2,13.1,9.7,,,,,,,,,,,20.7,10.0,,,,,,,,,,,,,,
106,동해,2011-04-16,8.0,5.7,2259.0,11.3,1412,0.1,,0.1,,,0.3,13.9,340.0,10.0,10.4,340.0,1.0,3.7,3224,110.0,1.0,41.0,1340.0,62.5,6.6,1011.5,1017.9,1125,1007.8,0,1016.4,13.2,6.1,,,,,,,,,,,16.0,2.3,,,,,,,,,,,,,,
106,동해,2011-04-17,8.5,1.9,522.0,11.9,1443,,,,,,,13.5,110.0,1205.0,10.4,110.0,1305.0,4.2,3660,110.0,2.3,39.0,809.0,65.5,7.3,1006.6,1017.1,0,1006.7,2338,1011.4,13.2,11.1,,,,,,,,,,,14.3,-1.5,,,,,,,,,,,,,,
106,동해,2011-04-18,6.8,3.2,2246.0,9.1,1332,1.5,1629.0,5.5,1553.0,,14.0,14.1,360.0,1917.0,8.6,360.0,1918.0,3.4,2959,340.0,4.0,66.0,2106.0,82.9,8.2,1001.0,1008.9,2149,1004.0,413,1005.8,13.3,0.0,,,,,,,,,,,9.4,3.1,,,,,,,,,,,,,,
106,동해,2011-04-19,4.9,3.3,741.0,8.1,1604,0.5,244.0,2.0,637.0,,9.0,14.7,340.0,254.0,9.2,340.0,557.0,4.9,4205,340.0,2.3,64.0,139.0,83.4,7.2,1009.6,1018.7,2342,1008.0,143,1014.5,13.3,1.3,,,,,,,,,,,6.9,-0.5,,,,,,,,,,,,,,
106,동해,2011-04-20,9.3,1.8,604.0,14.7,2310,,,,,,,12.7,110.0,1423.0,8.5,110.0,1428.0,3.3,2885,110.0,3.4,30.0,2316.0,69.1,8.0,1012.4,1020.0,651,1013.7,1754,1017.2,13.3,10.7,,,,,,,,,,,11.6,-1.0,,,,,,,,,,,,,,
106,동해,2011-04-21,13.1,9.1,2354.0,16.9,901,,,,,,,9.8,110.0,1345.0,6.8,110.0,1327.0,3.3,2821,110.0,3.3,29.0,854.0,54.6,8.0,1011.5,1017.8,2250,1014.1,1604,1016.2,13.4,6.5,,,,,,,,,,,14.8,4.8,,,,,,,,,,,,,,
106,동해,2011-04-22,7.2,6.1,2308.0,9.1,0,1.0,841.0,3.0,750.0,,13.5,9.8,340.0,1516.0,6.4,340.0,1642.0,3.7,3156,360.0,5.5,81.0,2329.0,89.1,9.0,1006.3,1017.8,26,1007.2,1651,1011.1,13.4,0.0,,,,,,,,,,,10.5,6.1,,,,,,,,,,,,,,
106,동해,2011-04-23,10.3,4.9,423.0,15.4,1129,,,,,,,12.8,250.0,2356.0,7.1,250.0,2227.0,3.0,2560,250.0,1.3,31.0,1216.0,56.9,6.8,1000.5,1008.1,0,1003.3,1659,1005.3,13.4,8.2,,,,,,,,,,,12.1,2.7,,,,,,,,,,,,,,
106,동해,2011-04-24,12.2,8.9,547.0,17.4,1524,,,,,,,13.9,250.0,357.0,8.7,250.0,427.0,4.7,4097,270.0,-2.8,21.0,1154.0,35.8,5.0,1000.7,1006.8,741,1003.2,1637,1005.4,13.5,9.6,,,,,,,,,,,13.4,6.8,,,,,,,,,,,,,,
106,동해,2011-04-25,14.7,8.9,120.0,19.8,1513,,,,,,,13.5,270.0,152.0,7.7,230.0,2034.0,4.6,3995,270.0,-1.9,21.0,1516.0,32.8,5.3,1002.1,1008.3,2353,1004.2,1703,1006.8,13.5,10.1,,,,,,,,,,,16.6,6.3,,,,,,,,,,,,,,
106,동해,2011-04-26,10.9,8.9,758.0,15.3,1,1.0,1230.0,2.5,1209.0,,6.0,10.9,230.0,29.0,6.8,230.0,34.0,1.8,1598,110.0,7.8,34.0,0.0,83.3,10.7,999.9,1008.5,14,1001.8,2353,1004.7,13.6,0.0,,,,,,,,,,,12.7,8.7,,,,,,,,,,,,,,
106,동해,2011-04-27,9.6,7.4,2345.0,11.3,1412,1.5,846.0,4.0,832.0,,8.5,11.8,340.0,1415.0,7.8,340.0,1418.0,3.0,2581,340.0,8.1,79.0,1502.0,90.5,10.8,997.2,1004.5,2105,1000.3,1234,1002.0,13.6,0.3,,,,,,,,,,,11.6,7.4,,,,,,,,,,,,,,
106,동해,2011-04-28,8.2,5.1,632.0,11.1,1423,1.0,132.0,2.0,521.0,,5.5,8.9,50.0,1154.0,5.9,20.0,1111.0,2.6,2269,320.0,4.6,59.0,2359.0,78.9,8.5,1003.0,1010.0,2357,1004.0,131,1007.8,13.6,1.7,,,,,,,,,,,12.1,2.6,,,,,,,,,,,,,,
106,동해,2011-04-29,13.0,8.8,434.0,18.6,1716,,,,,,,10.0,250.0,1711.0,5.8,110.0,1234.0,2.8,2391,110.0,3.1,31.0,924.0,51.8,7.8,1005.6,1012.8,1019,1008.7,2345,1010.3,13.7,2.4,,,,,,,,,,,11.4,3.7,,,,,,,,,,,,,,
106,동해,2011-04-30,11.3,9.5,902.0,16.6,1124,2.5,601.0,6.5,555.0,,33.5,13.5,340.0,823.0,10.5,340.0,826.0,3.0,2601,180.0,9.9,46.0,118.0,91.5,12.2,998.1,1008.7,0,999.4,802,1002.8,13.7,0.0,,,,,,,,,,,11.9,9.7,,,,,,,,,,,,,,
106,동해,2011-05-01,16.5,12.6,115.0,21.0,1654,,,,,,,12.3,250.0,1026.0,9.0,270.0,1146.0,3.3,2842,270.0,6.0,27.0,1044.0,55.3,9.8,997.1,1008.8,2357,997.3,445,1001.7,13.7,8.6,,,,,,,,,,,16.9,12.2,,,,,,,,,,,,,,
106,동해,2011-05-02,16.4,13.0,551.0,19.9,2313,,,,,,,8.6,110.0,1623.0,6.6,110.0,1614.0,2.7,2305,110.0,5.6,30.0,2400.0,50.1,9.2,1006.6,1013.0,819,1008.7,1,1011.2,13.8,9.1,,,,,,,,,,,18.2,10.2,,,,,,,,,,,,,,
106,동해,2011-05-03,18.3,12.4,2239.0,24.5,1159,,,,,,,11.9,340.0,1224.0,8.1,340.0,1220.0,3.7,3157,250.0,-1.0,16.0,746.0,29.0,5.8,1005.4,1013.2,2342,1008.1,1156,1010.0,13.8,7.0,,,,,,,,,,,19.3,8.4,,,,,,,,,,,,,,
106,동해,2011-05-04,11.8,7.8,541.0,14.5,1248,,,,,,,8.2,110.0,1839.0,6.1,110.0,1843.0,2.7,2326,110.0,7.5,39.0,131.0,76.1,10.6,1012.0,1018.5,2324,1013.1,0,1016.8,13.8,5.0,,,,,,,,,,,17.2,5.2,,,,,,,,,,,,,,
106,동해,2011-05-05,11.9,9.4,2358.0,14.7,1200,,,,,,,12.2,110.0,1734.0,8.2,110.0,1743.0,3.6,3123,110.0,8.6,67.0,1232.0,80.9,11.2,1013.1,1019.8,832,1016.0,1800,1017.8,13.9,6.9,,,,,,,,,,,17.0,5.0,,,,,,,,,,,,,,
106,동해,2011-05-06,12.0,8.0,555.0,17.1,1612,,,,,,,7.7,360.0,1808.0,5.4,110.0,1329.0,2.0,1762,360.0,9.3,67.0,1617.0,84.5,11.8,1006.3,1016.9,5,1005.9,2336,1011.0,13.9,2.4,,,,,,,,,,,17.5,4.6,,,,,,,,,,,,,,
106,동해,2011-05-07,14.7,10.2,159.0,21.3,2301,,,,,,,8.6,110.0,1554.0,5.9,110.0,1555.0,2.3,1957,360.0,9.0,26.0,2301.0,72.0,11.6,1001.2,1008.6,2354,1004.0,526,1005.9,13.9,7.9,,,,,,,,,,,19.3,8.9,,,,,,,,,,,,,,
106,동해,2011-05-08,16.1,12.7,534.0,19.9,1358,,,,,,,8.2,110.0,1849.0,5.3,110.0,1532.0,2.3,1958,110.0,6.0,28.0,213.0,53.3,9.5,1008.2,1014.4,1200,1008.3,52,1012.8,14.0,12.1,,,,,,,,,,,21.8,7.8,,,,,,,,,,,,,,
106,동해,2011-05-09,18.4,13.2,2222.0,28.0,1626,0.2,,0.4,1842.0,,0.5,10.1,230.0,1515.0,5.3,200.0,1523.0,2.0,1767,230.0,13.2,49.0,1329.0,73.0,15.6,1000.7,1013.2,0,1000.2,1903,1005.3,14.0,0.2,,,,,,,,,,,19.2,13.3,,,,,,,,,,,,,,
106,동해,2011-05-10,14.0,11.8,1945.0,17.4,433,2.0,1400.0,4.5,634.0,,20.0,8.6,180.0,2012.0,5.8,180.0,2016.0,2.1,1843,180.0,12.7,83.0,211.0,91.9,14.7,1003.0,1010.0,1203,1003.4,0,1007.7,14.0,0.0,,,,,,,,,,,15.3,12.1,,,,,,,,,,,,,,
106,동해,2011-05-11,12.0,11.2,1922.0,13.1,1042,3.5,506.0,9.5,439.0,,54.5,5.2,110.0,1911.0,3.4,360.0,1205.0,1.5,1312,50.0,11.2,91.0,0.0,95.3,13.3,1004.2,1010.6,1126,1006.3,125,1008.9,14.1,0.0,,,,,,,,,,,14.1,11.9,,,,,,,,,,,,,,
106,동해,2011-05-12,11.7,10.0,2155.0,15.5,2303,1.5,1105.0,2.5,1021.0,,5.0,7.9,360.0,1349.0,4.8,360.0,1258.0,2.2,1923,360.0,8.6,31.0,2359.0,85.0,11.4,998.1,1008.1,0,999.1,2037,1002.8,14.1,0.0,,,,,,,,,,,14.1,8.5,,,,,,,,,,,,,,
106,동해,2011-05-13,19.1,13.3,51.0,23.5,1346,,,,,,,12.9,250.0,733.0,9.7,250.0,738.0,5.4,4683,250.0,-0.4,16.0,1320.0,28.3,6.0,994.2,1001.9,2226,995.2,1520,998.7,14.1,12.2,,,,,,,,,,,17.1,7.8,,,,,,,,,,,,,,
106,동해,2011-05-14,21.0,17.2,537.0,25.3,1330,,,,,,,12.7,230.0,10.0,8.8,290.0,1033.0,4.5,3860,290.0,-2.6,13.0,1149.0,20.9,5.1,1001.2,1010.9,2351,1000.4,233,1005.8,14.1,12.6,,,,,,,,,,,21.2,10.0,,,,,,,,,,,,,,
106,동해,2011-05-15,17.4,9.4,2203.0,28.1,1445,,,,,,,13.5,320.0,1805.0,10.2,360.0,1805.0,5.8,4977,230.0,1.2,16.0,645.0,42.8,7.1,1006.0,1014.0,2353,1007.3,1442,1010.7,14.2,7.5,,,,,,,,,,,19.8,8.4,,,,,,,,,,,,,,
106,동해,2011-05-16,11.6,9.3,540.0,15.4,1559,,,,,,,9.3,340.0,10.0,5.7,340.0,3.0,2.3,1990,110.0,8.7,73.0,850.0,82.6,11.3,1008.0,1014.5,721,1011.2,1508,1012.8,14.2,8.2,,,,,,,,,,,19.3,7.8,,,,,,,,,,,,,,
106,동해,2011-05-17,14.6,9.0,311.0,19.8,854,,,,,,,7.4,110.0,1745.0,4.7,110.0,1746.0,2.2,1936,200.0,6.1,32.0,842.0,58.0,9.5,1006.2,1012.2,0,1009.9,1835,1010.9,14.2,12.6,,,,,,,,,,,22.0,6.4,,,,,,,,,,,,,,
106,동해,2011-05-18,18.9,13.4,41.0,24.1,2024,,,,,,,8.5,140.0,1339.0,5.4,110.0,1402.0,2.0,1690,200.0,7.9,28.0,847.0,49.9,10.9,1005.8,1012.4,805,1007.8,1728,1010.4,14.3,9.9,,,,,,,,,,,23.8,8.8,,,,,,,,,,,,,,
106,동해,2011-05-19,18.6,15.1,1032.0,22.5,547,,,,,,,6.8,180.0,542.0,4.3,180.0,546.0,1.8,1553,50.0,8.7,26.0,547.0,55.3,11.5,1005.4,1011.8,1035,1008.7,1604,1010.0,14.3,0.9,,,,,,,,,,,18.1,12.9,,,,,,,,,,,,,,
106,동해,2011-05-20,18.0,13.0,1849.0,25.1,1730,0.4,942.0,0.5,938.0,,0.5,11.5,230.0,1732.0,8.9,230.0,1738.0,2.1,1836,360.0,12.6,51.0,1826.0,71.9,14.6,1004.8,1011.4,659,1005.6,1843,1009.4,14.3,0.2,,,,,,,,,,,16.4,13.1,,,,,,,,,,,,,,
106,동해,2011-05-21,13.4,11.1,1950.0,16.2,912,1.5,1743.0,3.5,1653.0,,19.0,5.4,20.0,226.0,3.7,360.0,233.0,1.3,1125,250.0,12.3,77.0,2.0,93.6,14.3,1007.1,1013.9,2350,1007.8,219,1011.8,14.3,0.0,,,,,,,,,,,15.3,11.9,,,,,,,,,,,,,,
106,동해,2011-05-22,15.1,11.3,347.0,18.7,1356,,,,,,,6.8,110.0,1502.0,4.8,110.0,1507.0,1.9,1629,110.0,9.8,47.0,1626.0,72.1,12.1,1009.9,1015.6,1042,1012.7,214,1014.6,14.4,8.8,,,,,,,,,,,19.4,11.0,,,,,,,,,,,,,,
106,동해,2011-05-23,14.4,12.4,2227.0,16.4,1241,,,,,,,6.4,110.0,1658.0,4.2,110.0,1302.0,1.4,1197,90.0,11.1,67.0,18.0,81.3,13.3,1010.5,1016.9,1028,1014.1,1626,1015.2,14.4,4.7,,,,,,,,,,,17.5,9.7,,,,,,,,,,,,,,
106,동해,2011-05-24,16.9,11.9,101.0,23.2,2106,,,,,,,9.3,360.0,2119.0,6.5,360.0,2128.0,1.8,1519,20.0,9.5,45.0,1547.0,63.5,11.9,1010.3,1017.3,923,1012.9,1729,1015.0,14.4,11.5,,,,,,,,,,,22.0,7.9,,,,,,,,,,,,,,
106,동해,2011-05-25,11.5,10.7,318.0,13.4,1344,,,,,,,9.2,360.0,1128.0,5.9,360.0,1213.0,3.1,2708,360.0,9.5,79.0,1345.0,87.9,11.8,1014.2,1020.2,2307,1016.0,0,1019.0,14.4,2.0,,,,,,,,,,,18.2,9.5,,,,,,,,,,,,,,
106,동해,2011-05-26,12.5,10.5,330.0,14.7,1618,,,,,,,4.5,360.0,1420.0,3.0,20.0,1425.0,1.1,966,50.0,10.7,79.0,1035.0,89.1,12.9,1013.0,1019.8,0,1016.2,1953,1017.7,14.5,0.0,,,,,,,,,,,16.0,10.1,,,,,,,,,,,,,,
106,동해,2011-05-27,12.8,11.7,554.0,14.0,1206,0.5,542.0,0.5,452.0,,3.0,8.2,340.0,237.0,5.2,340.0,317.0,2.0,1746,360.0,11.9,92.0,1635.0,94.4,13.9,1010.4,1016.5,0,1013.9,1825,1015.2,14.5,0.0,,,,,,,,,,,15.5,11.5,,,,,,,,,,,,,,
106,동해,2011-05-28,14.0,11.9,456.0,17.1,1412,,,,,,,5.5,110.0,1412.0,3.9,110.0,1419.0,1.3,1129,90.0,12.2,77.0,1346.0,89.4,14.2,1010.1,1015.7,806,1013.6,2224,1014.8,14.5,0.5,,,,,,,,,,,17.7,10.7,,,,,,,,,,,,,,
106,동해,2011-05-29,14.2,12.5,628.0,15.8,1503,,,,,,,9.4,360.0,1537.0,5.7,340.0,1531.0,3.2,2786,340.0,12.3,81.0,1839.0,88.8,14.3,1009.6,1015.4,1119,1013.4,1627,1014.3,14.5,0.5,,,,,,,,,,,16.7,11.2,,,,,,,,,,,,,,
106,동해,2011-05-30,13.2,11.9,2231.0,15.2,1043,,,,,,,9.1,20.0,1139.0,6.2,360.0,1144.0,2.7,2342,360.0,11.0,78.0,925.0,87.4,13.1,1009.1,1015.0,842,1012.8,240,1013.8,14.5,0.0,,,,,,,,,,,15.8,12.5,,,,,,,,,,,,,,
106,동해,2011-05-31,13.0,11.5,709.0,15.2,1813,0.5,638.0,1.5,2324.0,,2.0,7.4,140.0,1400.0,4.9,140.0,1408.0,1.8,1598,20.0,11.7,87.0,1158.0,92.0,13.8,1006.3,1014.1,41,1008.0,1703,1011.0,14.6,0.0,,,,,,,,,,,15.7,12.6,,,,,,,,,,,,,,
106,동해,2011-06-01,13.0,12.0,909.0,14.9,1653,1.0,52.0,3.0,1106.0,,12.0,8.7,340.0,1441.0,5.4,340.0,1448.0,2.1,1816,360.0,11.9,85.0,1707.0,93.3,13.9,1006.0,1013.0,2318,1008.4,503,1010.7,14.6,0.0,,,,,,,,,,,14.7,13.1,,,,,,,,,,,,,,
106,동해,2011-06-02,14.2,12.1,506.0,17.1,1252,,,,,,,6.6,110.0,1747.0,4.5,110.0,1620.0,1.8,1590,110.0,12.1,75.0,1136.0,87.5,14.1,1008.5,1014.8,849,1011.8,1759,1013.2,14.6,5.3,,,,,,,,,,,18.8,11.4,,,,,,,,,,,,,,
106,동해,2011-06-03,16.8,11.8,251.0,22.3,2021,,,,,,,6.5,110.0,1415.0,4.2,110.0,1436.0,1.7,1478,20.0,12.3,46.0,2049.0,77.8,14.4,1003.1,1012.2,0,1005.0,1800,1007.7,14.6,8.9,,,,,,,,,,,21.5,10.1,,,,,,,,,,,,,,
106,동해,2011-06-04,23.0,19.9,1735.0,27.8,1423,,,,,,,10.7,230.0,228.0,6.6,230.0,236.0,3.3,2850,250.0,11.8,36.0,1345.0,50.0,13.9,1001.1,1007.1,2209,1004.3,1533,1005.7,14.6,8.5,,,,,,,,,,,23.4,17.1,,,,,,,,,,,,,,
106,동해,2011-06-05,22.9,17.6,2253.0,26.2,1226,,,,,,,7.3,250.0,5.0,4.1,270.0,703.0,2.3,2017,270.0,10.9,33.0,1315.0,47.6,13.0,1001.9,1007.3,749,1005.4,1508,1006.4,14.6,11.6,,,,,,,,,,,26.9,15.3,,,,,,,,,,,,,,
106,동해,2011-06-06,23.6,19.6,1825.0,27.6,918,,,,,,,9.3,140.0,1434.0,6.4,110.0,1401.0,3.3,2815,110.0,11.8,31.0,2042.0,48.4,13.9,1000.4,1007.3,536,1002.7,1756,1004.9,14.7,9.6,,,,,,,,,,,26.3,14.9,,,,,,,,,,,,,,
106,동해,2011-06-07,21.4,17.8,2253.0,26.5,848,,,,,,,8.2,20.0,2234.0,5.4,340.0,2400.0,1.6,1401,200.0,11.7,33.0,842.0,56.3,14.0,997.5,1003.4,2,1000.7,1536,1002.0,14.7,8.9,,,,,,,,,,,26.7,14.5,,,,,,,,,,,,,,
106,동해,2011-06-08,21.7,16.1,435.0,28.3,1955,,,,,,,12.0,340.0,2217.0,10.5,340.0,2230.0,2.7,2294,110.0,12.2,32.0,1952.0,56.4,14.2,997.3,1003.5,2241,999.5,1743,1001.8,14.7,11.3,,,,,,,,,,,27.5,13.3,,,,,,,,,,,,,,
106,동해,2011-06-09,21.6,15.2,430.0,26.7,1128,,,,,,,7.9,290.0,922.0,4.8,110.0,1713.0,2.0,1718,110.0,14.3,47.0,1052.0,64.5,16.4,998.0,1003.3,1134,1001.4,302,1002.6,14.7,9.4,,,,,,,,,,,27.3,14.2,,,,,,,,,,,,,,
106,동해,2011-06-10,22.8,18.5,322.0,27.1,913,,,,,,,7.5,250.0,524.0,4.3,320.0,424.0,1.7,1459,110.0,11.8,33.0,1104.0,52.0,13.9,998.7,1005.6,856,1001.2,2208,1003.2,14.7,5.2,,,,,,,,,,,24.4,13.1,,,,,,,,,,,,,,
106,동해,2011-06-11,22.6,17.9,551.0,27.1,1331,,,,,,,8.6,340.0,1043.0,5.3,340.0,810.0,2.3,2020,230.0,10.8,32.0,1238.0,48.8,12.9,999.7,1006.2,2109,1001.1,302,1004.2,14.7,12.0,,,,,,,,,,,28.8,15.0,,,,,,,,,,,,,,
106,동해,2011-06-12,18.7,17.0,1827.0,22.1,1619,1.1,1946.0,2.1,1906.0,,3.5,11.5,320.0,1936.0,6.8,340.0,1944.0,2.4,2039,360.0,14.2,56.0,5.0,76.3,16.3,999.9,1005.8,0,1002.8,1820,1004.5,14.7,5.0,,,,,,,,,,,25.0,16.3,,,,,,,,,,,,,,
106,동해,2011-06-13,17.3,14.7,2357.0,20.1,1341,0.4,100.0,0.4,100.0,,0.5,8.4,360.0,1500.0,5.7,360.0,1449.0,2.4,2045,360.0,15.0,74.0,1516.0,87.0,17.0,1001.6,1008.9,2304,1003.5,348,1006.2,14.7,4.5,,,,,,,,,,,21.7,13.5,,,,,,,,,,,,,,
106,동해,2011-06-14,18.5,14.1,202.0,23.0,2047,,,,,,,8.0,110.0,1434.0,5.5,110.0,1447.0,1.9,1615,110.0,14.9,59.0,2043.0,80.4,16.9,1004.2,1010.6,1130,1007.6,1923,1008.9,14.7,11.2,,,,,,,,,,,26.1,13.0,,,,,,,,,,,,,,
106,동해,2011-06-15,17.4,15.4,2242.0,21.6,849,,,,,,,9.9,340.0,254.0,5.8,360.0,300.0,1.9,1625,20.0,15.0,68.0,736.0,86.4,17.0,1005.6,1011.6,1124,1007.6,132,1010.3,14.7,6.3,,,,,,,,,,,26.0,14.8,,,,,,,,,,,,,,
106,동해,2011-06-16,17.2,14.2,559.0,20.2,1442,,,,,,,8.0,340.0,1211.0,6.0,20.0,1240.0,1.4,1173,20.0,15.4,79.0,1812.0,89.9,17.6,1006.3,1012.0,818,1009.7,1726,1010.9,14.7,6.0,,,,,,,,,,,24.5,12.6,,,,,,,,,,,,,,
106,동해,2011-06-17,18.6,15.4,528.0,21.3,1450,,,,,,,5.2,90.0,1442.0,3.0,70.0,1546.0,1.5,1309,70.0,15.9,70.0,1016.0,85.1,18.1,1005.4,1011.9,842,1007.9,2019,1010.0,14.8,9.2,,,,,,,,,,,27.3,12.4,,,,,,,,,,,,,,
106,동해,2011-06-18,19.8,17.4,2307.0,23.0,1206,,,,,,,5.3,110.0,818.0,3.6,110.0,827.0,1.5,1288,70.0,17.0,68.0,1521.0,84.1,19.3,1003.1,1008.5,2351,1006.8,1702,1007.7,14.8,9.7,,,,,,,,,,,28.5,15.2,,,,,,,,,,,,,,
106,동해,2011-06-19,19.3,15.7,523.0,23.1,1324,,,,,,,8.2,110.0,1445.0,5.6,110.0,1452.0,2.1,1836,110.0,15.0,49.0,1325.0,77.0,17.1,1004.3,1010.3,1146,1008.1,236,1008.9,14.8,13.6,,,,,,,,,,,28.4,13.7,,,,,,,,,,,,,,
106,동해,2011-06-20,19.6,14.9,259.0,23.1,1253,,,,,,,7.6,110.0,1437.0,4.9,110.0,1446.0,2.0,1694,20.0,15.4,59.0,1002.0,77.1,17.7,1002.4,1008.5,728,1005.4,2011,1007.0,14.8,11.1,,,,,,,,,,,28.8,12.6,,,,,,,,,,,,,,
106,동해,2011-06-21,28.1,20.0,0.0,32.8,1737,,,,,,,9.3,90.0,1455.0,6.0,110.0,1457.0,2.5,2137,110.0,13.2,26.0,1742.0,41.3,15.3,1001.6,1007.6,822,1004.9,1526,1006.1,14.8,13.5,,,,,,,,,,,31.8,18.4,,,,,,,,,,,,,,
106,동해,2011-06-22,26.3,21.3,2134.0,32.8,1247,0.0,,0.0,,,0.0,10.7,230.0,9.0,6.2,250.0,1113.0,2.0,1739,20.0,17.4,30.0,7.0,59.8,20.2,998.5,1006.0,549,1000.3,2324,1003.0,14.8,7.9,,,,,,,,,,,29.3,17.3,,,,,,,,,,,,,,
106,동해,2011-06-23,22.5,18.1,1840.0,28.7,1718,1.0,1109.0,2.0,1242.0,,5.0,10.8,250.0,1643.0,7.0,340.0,1928.0,2.2,1885,340.0,19.5,62.0,1725.0,83.8,22.7,993.2,1000.6,30,994.3,1744,997.7,14.8,0.3,,,,,,,,,,,24.1,18.9,,,,,,,,,,,,,,
106,동해,2011-06-24,16.8,16.0,2025.0,19.3,11,3.5,159.0,14.0,138.0,,153.0,10.7,340.0,343.0,5.9,340.0,343.0,3.0,2616,340.0,16.2,90.0,42.0,96.6,18.4,1002.7,1012.8,2345,998.1,0,1007.4,14.8,0.0,,,,,,,,,,,18.8,16.6,,,,,,,,,,,,,,
106,동해,2011-06-25,16.5,15.7,355.0,17.4,1253,2.0,1338.0,7.0,2223.0,,50.0,6.5,340.0,17.0,4.3,340.0,22.0,1.6,1352,340.0,16.0,96.0,27.0,97.1,18.1,1010.8,1017.0,2140,1012.3,4,1015.5,14.8,0.0,,,,,,,,,,,18.7,16.4,,,,,,,,,,,,,,
106,동해,2011-06-26,16.6,16.0,10.0,18.1,1642,2.5,132.0,8.5,1213.0,,76.0,9.4,340.0,1502.0,5.8,340.0,1503.0,2.5,2118,340.0,16.1,95.0,2032.0,97.0,18.3,1003.4,1016.0,0,1003.7,1732,1008.1,14.8,0.0,,,,,,,,,,,18.3,16.6,,,,,,,,,,,,,,
